Nr.|Codice Fiscale|Importo contributo
9024|02065700383|6083.2
9025|02064030303|4835.2
9026|02063650689|4691.2
9027|02063620898|5424.0
9028|02063170126|5776.0
9029|02062530247|4880.0
9030|02061950669|6928.0
9031|02060270366|4617.6
9032|02059590972|5257.6
9033|02058960671|4531.2
9034|02058800448|5001.6
9035|02057890895|4710.4
9036|02055280693|5200.0
9037|02054970443|4998.4
9038|02054790734|4601.6
9039|02054770306|5190.4
9040|02054680679|4560.0
9041|02054430380|5052.8
9042|02054130469|5081.6
9043|02053500563|5430.4
9044|02053110546|4736.0
9045|02052920564|5232.0
9046|02052910896|2728.0
9047|02052860893|4489.6
9048|02052420383|8688.0
9049|02051030977|4422.4
9050|02048240895|2112.0
9051|02047890435|4947.2
9052|02046550899|4048.0
9053|02045310469|4908.8
9054|02044460992|4579.2
9055|02044050686|5558.4
9056|02041410594|5078.4
9057|02041070661|7529.6
9058|02040000446|4694.4
9059|02039980566|4499.2
9060|02039960667|7596.8
9061|02039000662|4566.4
9062|02038180994|4860.8
9063|02038090664|4857.6
9064|02037860687|7193.6
9065|02037700891|2112.0
9066|02036400501|1848.0
9067|02035820683|2024.0
9068|02035470422|5568.0
9069|02034240768|3080.0
9070|02032900389|5190.4
9071|02031990134|4464.0
9072|02030970897|4787.2
9073|02030190991|4723.2
9074|02029990237|4966.4
9075|02029950686|4659.2
9076|02027340302|4454.4
9077|02027050737|5200.0
9078|02025870979|4563.2
9079|02025700895|4444.8
9080|02025690898|4425.6
9081|02024370674|5014.4
9082|02024280675|4457.6
9083|02024260685|6428.8
9084|02022190991|4755.2
9085|02019750435|4403.2
9086|02019470661|4649.6
9087|02018950853|7651.2
9088|02018380689|4633.6
9089|02017960432|4489.6
9090|02017730371|2288.0
9091|02017140381|4534.4
9092|02016460426|4844.8
9093|02016160687|4476.8
9094|02016150431|4774.4
9095|02015860980|4892.8
9096|02015400696|4886.4
9097|02013760661|3784.0
9098|02013600669|5721.6
9099|02012750382|4476.8
9100|02012270662|2024.0
9101|02012070476|6227.2
9102|02012060543|4844.8
9103|02011790389|4761.6
9104|02011570591|4985.6
9105|02009960606|4406.4
9106|02009810892|7286.4
9107|02009540895|5276.8
9108|02009030434|4972.8
9109|02008960433|4889.6
9110|02008320562|4598.4
9111|02007620442|6796.8
9112|02007040518|3872.0
9113|02005640434|3432.0
9114|02005540444|1848.0
9115|02004860496|4886.4
9116|02004710493|4659.2
9117|02004560260|4598.4
9118|02004390494|4963.2
9119|02003980493|5600.0
9120|02002360895|5328.0
9121|02001600275|13414.4
9122|02001400239|5929.6
9123|02001380431|4406.4
9124|02001260435|4694.4
9125|01999970435|4940.8
9126|01999880592|4592.0
9127|01999870676|2464.0
9128|01999690595|4860.8
9129|01999600511|5091.2
9130|01999550237|5468.8
9131|01998830408|4873.6
9132|01998160665|5612.8
9133|01997760127|5257.6
9134|01996500045|5104.0
9135|01994830600|4451.2
9136|01994670675|4793.6
9137|01994370680|4748.8
9138|01994120994|3168.0
9139|01989760697|1936.0
9140|01989710890|4441.6
9141|01988420509|4787.2
9142|01988370688|4515.2
9143|01988270367|6502.4
9144|01986380747|4848.0
9145|01985100039|4793.6
9146|01984680387|6566.4
9147|01982770404|6707.2
9148|01981980228|4768.0
9149|01981890476|6108.8
9150|01981470436|3608.0
9151|01981190687|4832.0
9152|01981050386|4630.4
9153|01980110033|5001.6
9154|01979200381|5433.6
9155|01978900387|5241.6
9156|01977910478|4620.8
9157|01977570991|4624.0
9158|01977370475|4681.6
9159|01976020816|4454.4
9160|01974120477|5324.8
9161|01974120444|4048.0
9162|01973590498|4969.6
9163|01971630981|4409.6
9164|01969240504|4624.0
9165|01968080679|11785.6
9166|01967500503|10656.0
9167|01966900241|4640.0
9168|01964110769|4521.6
9169|01963200165|5190.4
9170|01961710264|4784.0
9171|01961360466|4406.4
9172|01959910561|4988.8
9173|01958750430|4883.2
9174|01958650671|4947.2
9175|01957630385|6048.0
9176|01955000896|4851.2
9177|01953410386|6064.0
9178|01953160908|3608.0
9179|01952890679|8201.6
9180|01952310462|10812.8
9181|01952080438|4422.4
9182|01951930492|6739.2
9183|01949950131|4988.8
9184|01947650683|4531.2
9185|01946810437|8147.2
9186|01946640479|5673.6
9187|01946520473|4515.2
9188|01945660494|4633.6
9189|01943720688|4476.8
9190|01942770817|2376.0
9191|01942670595|5507.2
9192|01942500891|4966.4
9193|01941670547|3432.0
9194|01941490730|4726.4
9195|01940730672|4588.8
9196|01939590897|4540.8
9197|01939040497|4620.8
9198|01937760567|4483.2
9199|01937590436|8617.6
9200|01937030169|5750.4
9201|01936670676|5459.2
9202|01936330040|5011.2
9203|01936060563|5808.0
9204|01935330660|5408.0
9205|01934690437|3168.0
9206|01934360676|4400.0
9207|01933170506|3520.0
9208|01932630492|5862.4
9209|01932010380|4880.0
9210|01931990384|5683.2
9211|01931390908|4496.0
9212|01931100901|3960.0
9213|01931010472|4784.0
9214|01929160347|5372.8
9215|01928410446|4438.4
9216|01927170132|5625.6
9217|01927060028|5504.0
9218|01925050971|4960.0
9219|01924820689|4582.4
9220|01923520348|5324.8
9221|01923130932|4822.4
9222|01922670433|5785.6
9223|01922320435|7459.2
9224|01921990501|4611.2
9225|01920780689|6070.4
9226|01920080460|4416.0
9227|01918840669|4048.0
9228|01916590688|4556.8
9229|01915600462|4969.6
9230|01915510851|4691.2
9231|01915330797|4419.2
9232|01914590060|4544.0
9233|01912400932|5241.6
9234|01910940897|4438.4
9235|01907240020|3872.0
9236|01904650015|5027.2
9237|01904640909|4483.2
9238|01904310743|5891.2
9239|01903900999|4988.8
9240|01902780897|5206.4
9241|01902700341|9401.6
9242|01902470069|4537.6
9243|01901870434|5974.4
9244|01901790897|4582.4
9245|01901410660|5206.4
9246|01901350437|5923.2
9247|01901150498|4723.2
9248|01901020477|4540.8
9249|01900980440|4547.2
9250|01899350670|4883.2
9251|01898350465|3168.0
9252|01898131204|4771.2
9253|01898040975|6009.6
9254|01897360986|4985.6
9255|01896290994|12403.2
9256|01896120894|4809.6
9257|01896100896|4832.0
9258|01895750477|5443.2
9259|01895000303|4918.4
9260|01894190493|4528.0
9261|01893100675|5779.2
9262|01892650126|5024.0
9263|01892460435|4553.6
9264|01892120898|4784.0
9265|01891720433|4886.4
9266|01891620203|5353.6
9267|01891570507|8240.0
9268|01889550438|4761.6
9269|01888360672|4761.6
9270|01887640249|6691.2
9271|01885440766|4563.2
9272|01885440501|4678.4
9273|01885060341|4422.4
9274|01884910355|3520.0
9275|01884220938|4534.4
9276|01878330594|5238.4
9277|01877010049|4867.2
9278|01876900182|5004.8
9279|01875810499|14342.4
9280|01874280033|4931.2
9281|01872120231|5241.6
9282|01872080401|4403.2
9283|01871920995|8297.6
9284|01869550937|4595.2
9285|01868320761|4764.8
9286|01866700469|2112.0
9287|01866420308|4515.2
9288|01864280027|4473.6
9289|01863291207|2200.0
9290|01863010763|4716.8
9291|01860040367|4982.4
9292|01858370511|5078.4
9293|01857830382|4563.2
9294|01857070435|4768.0
9295|01853800769|4560.0
9296|01853470431|4816.0
9297|01851920403|5401.6
9298|01851190700|4969.6
9299|01850820703|6220.8
9300|01848680995|3608.0
9301|01847660477|4976.0
9302|01847430491|4691.2
9303|01844180669|4940.8
9304|01844140762|4755.2
9305|01843890474|7734.4
9306|01841900440|4428.8
9307|01841010505|6531.2
9308|01840600892|5571.2
9309|01838420097|4518.4
9310|01837960507|5136.0
9311|01837300233|5465.6
9312|01837130432|4713.6
9313|01836470672|4694.4
9314|01836240596|5708.8
9315|01835910439|4476.8
9316|01835330349|4950.4
9317|01835080597|8918.4
9318|01834830935|4406.4
9319|01834470468|4729.6
9320|01833270935|7091.2
9321|01832970303|4312.0
9322|01832820490|5017.6
9323|01828230092|4595.2
9324|01827770999|4896.0
9325|01827580471|10883.2
9326|01827470434|5395.2
9327|01827460492|5644.8
9328|01826370338|4480.0
9329|01826240309|4640.0
9330|01825160094|4576.0
9331|01824160608|5273.6
9332|01823990443|4435.2
9333|01823870330|4499.2
9334|01822360333|3696.0
9335|01821240122|5875.2
9336|01820310678|3872.0
9337|01818840090|5334.4
9338|01817250515|4646.4
9339|01814750434|3784.0
9340|01812830998|6364.8
9341|01811790938|6777.6
9342|01810430478|4979.2
9343|01810370708|4556.8
9344|01810100501|4988.8
9345|01809460676|4512.0
9346|01808340937|4499.2
9347|01808340622|3960.0
9348|01808030678|11142.4
9349|01807610223|5145.6
9350|01806540405|7456.0
9351|01805960505|4566.4
9352|01805630330|5046.4
9353|01805520515|4787.2
9354|01805480892|4579.2
9355|01805190970|6950.4
9356|01804190096|2904.0
9357|01803080306|4512.0
9358|01802780336|3696.0
9359|01802110492|4136.0
9360|01801420249|5280.0
9361|01799700354|5136.0
9362|01798000921|4928.0
9363|01797470893|4448.0
9364|01797300504|5168.0
9365|01796600128|4889.6
9366|01796000931|6905.6
9367|01792940437|4400.0
9368|01792790436|6272.0
9369|01791510439|5145.6
9370|01790520348|4448.0
9371|01790340937|6348.8
9372|01789920491|5376.0
9373|01789500095|4496.0
9374|01789140561|4668.8
9375|01788800496|2728.0
9376|01787790888|4876.8
9377|01786290765|4656.0
9378|01785440122|5977.6
9379|01785170380|7158.4
9380|01781500549|4547.2
9381|01779390994|4713.6
9382|01779280906|4806.4
9383|01778960383|4876.8
9384|01776960500|4972.8
9385|01775790494|6284.8
9386|01774880460|4576.0
9387|01774630477|4640.0
9388|01774270704|4918.4
9389|01773240344|9148.8
9390|01772650675|9206.4
9391|01772030043|6521.6
9392|01771430988|4476.8
9393|01771120134|4684.8
9394|01770860193|4572.8
9395|01770360434|5030.4
9396|01769570894|5344.0
9397|01769400431|3960.0
9398|01768820027|4963.2
9399|01768020206|4710.4
9400|01767480690|3960.0
9401|01763670880|4528.0
9402|01760590701|4729.6
9403|01758790339|5718.4
9404|01758600892|3696.0
9405|01757420995|5408.0
9406|01752950384|5062.4
9407|01750800938|4444.8
9408|01750150359|4502.4
9409|01749420897|6272.0
9410|01746350709|6723.2
9411|01745750024|4412.8
9412|01743150995|4675.2
9413|01742680349|5436.8
9414|01741340341|2200.0
9415|01740750177|5865.6
9416|01740590268|6793.6
9417|01739430179|6233.6
9418|01738460508|4793.6
9419|01737360980|5075.2
9420|01736740430|4576.0
9421|01736300599|4752.0
9422|01736030899|4633.6
9423|01735150086|4614.4
9424|01731590194|7664.0
9425|01728550896|5180.8
9426|01728330547|4963.2
9427|01726230970|4464.0
9428|01724710189|4592.0
9429|01724560097|4585.6
9430|01722980644|4521.6
9431|01722160700|4499.2
9432|01721100194|4633.6
9433|01717490195|4985.6
9434|01716020332|4486.4
9435|01714960059|4806.4
9436|01712170099|5584.0
9437|01709340499|5500.8
9438|01706590120|4601.6
9439|01705910303|4547.2
9440|01705010989|2904.0
9441|01704180163|5673.6
9442|01704040235|4838.4
9443|01703830057|4432.0
9444|01702860055|4048.0
9445|01702760495|9936.0
9446|01702740216|4627.2
9447|01701660050|5308.8
9448|01700500687|4444.8
9449|01699950356|4844.8
9450|01699791206|4886.4
9451|01698800503|4790.4
9452|01696840337|5705.6
9453|01696040888|5644.8
9454|01694650167|4864.0
9455|01693880096|6617.6
9456|01693830463|5692.8
9457|01692830886|4435.2
9458|01685901207|5532.8
9459|01685740555|3520.0
9460|01683880551|4736.0
9461|01683560039|4508.8
9462|01683290033|6633.6
9463|01681950174|5100.8
9464|01681840979|4406.4
9465|01680860895|4556.8
9466|01679830131|5209.6
9467|01678790443|4505.6
9468|01678490309|1936.0
9469|01678300672|5360.0
9470|01677840561|4729.6
9471|01675780496|3520.0
9472|01674550221|4444.8
9473|01674370026|4508.8
9474|01673770432|4620.8
9475|01673730626|5491.2
9476|01673430334|5702.4
9477|01671190559|5331.2
9478|01669570051|4681.6
9479|01669020198|5132.8
9480|01667851206|5395.2
9481|01667570434|3256.0
9482|01666810088|5276.8
9483|01661860492|3080.0
9484|01661120921|4873.6
9485|01659440331|4662.4
9486|01659140535|5420.8
9487|01655980702|5961.6
9488|01655620704|4688.0
9489|01655540332|5536.0
9490|01654230786|5001.6
9491|01654190550|4454.4
9492|01653080091|4524.8
9493|01651580068|4492.8
9494|01651460402|5097.6
9495|01649660550|3960.0
9496|01649520341|3256.0
9497|01648150330|4576.0
9498|01647560554|7235.2
9499|01647320660|2816.0
9500|01646390359|4460.8
9501|01645570191|4425.6
9502|01645550300|4560.0
9503|01643320193|5020.8
9504|01642890352|5052.8
9505|01642390098|5603.2
9506|01642220089|5116.8
9507|01639140894|4224.0
9508|01638000404|5753.6
9509|01637130434|3168.0
9510|01635240623|4832.0
9511|01635180134|5171.2
9512|01633840473|5484.8
9513|01632110555|2552.0
9514|01629760974|4998.4
9515|01627510553|6044.8
9516|01627320680|4563.2
9517|01626320194|4508.8
9518|01626190209|4659.2
9519|01625340367|5904.0
9520|01624790703|4710.4
9521|01624060446|5155.2
9522|01623780135|4569.6
9523|01622410080|6595.2
9524|01621990488|6748.8
9525|01620580207|4588.8
9526|01618010084|4928.0
9527|01618000531|4678.4
9528|01614870564|4915.2
9529|01614560553|4406.4
9530|01613070174|5584.0
9531|01611550490|5238.4
9532|01611100544|5142.4
9533|01609940083|4950.4
9534|01609590805|4681.6
9535|01609140338|2552.0
9536|01608220883|4979.2
9537|01603680347|4739.2
9538|01603080092|5337.6
9539|01602440933|6076.8
9540|01601310335|7516.8
9541|01600710691|3168.0
9542|01598770707|4435.2
9543|01598270989|5068.8
9544|01597120052|4809.6
9545|01596800555|5225.6
9546|01596790889|4412.8
9547|01596770550|4608.0
9548|01596570430|5520.0
9549|01596400679|4467.2
9550|01595820554|5107.2
9551|01595770999|6793.6
9552|01595630201|5756.8
9553|01594660670|3080.0
9554|01594610550|6236.8
9555|01592630238|4048.0
9556|01591790207|4444.8
9557|01590110530|4521.6
9558|01589470762|4624.0
9559|01588340990|4457.6
9560|01587171206|2288.0
9561|01584370629|5219.2
9562|01584160988|5328.0
9563|01583960461|5014.4
9564|01583070493|10912.0
9565|01580360905|4822.4
9566|01579790971|5020.8
9567|01579550094|4656.0
9568|01579080993|8144.0
9569|01577120551|4656.0
9570|01575830193|6665.6
9571|01575390628|3784.0
9572|01574590343|5008.0
9573|01573480330|5020.8
9574|01573180930|4659.2
9575|01566720080|4582.4
9576|01563720554|6995.2
9577|01562670511|3256.0
9578|01561500628|5139.2
9579|01555830882|4419.2
9580|01555690559|4729.6
9581|01555120904|4502.4
9582|01554250660|4569.6
9583|01553390442|4716.8
9584|01552380113|6940.8
9585|01552090134|5635.2
9586|01550520553|4598.4
9587|01549510053|4761.6
9588|01548930492|5113.6
9589|01547640209|4502.4
9590|01547450500|5552.0
9591|01547280931|7497.6
9592|01545860569|4467.2
9593|01542320708|5235.2
9594|01541920524|4531.2
9595|01540790381|4787.2
9596|01539040889|5328.0
9597|01537240242|4745.6
9598|01536860529|4515.2
9599|01536420670|3432.0
9600|01536420431|4707.2
9601|01536000118|4672.0
9602|01535520538|4704.0
9603|01534310295|6163.2
9604|01533960421|5043.2
9605|01533910558|4553.6
9606|01533110977|3256.0
9607|01531570438|5430.4
9608|01531440525|4864.0
9609|01531370466|4924.8
9610|01530330545|4480.0
9611|01527730467|4489.6
9612|01526250996|5449.6
9613|01524290044|5273.6
9614|01523510624|5779.2
9615|01522840568|4585.6
9616|01522420783|4601.6
9617|01521560126|5001.6
9618|01521370468|5616.0
9619|01520520295|5164.8
9620|01520210525|4534.4
9621|01519320897|4880.0
9622|01518630221|4499.2
9623|01517700975|5888.0
9624|01517220388|4889.6
9625|01516970801|5238.4
9626|01516040530|5648.0
9627|01515350054|6099.2
9628|01512580356|4675.2
9629|01511920892|4512.0
9630|01511650085|5056.0
9631|01510820465|9596.8
9632|01506010113|2464.0
9633|01505770402|4585.6
9634|01504880996|4560.0
9635|01503890541|4684.8
9636|01500440621|3168.0
9637|01499600433|4889.6
9638|01498800620|4560.0
9639|01497690337|5664.0
9640|01493580854|4403.2
9641|01493210551|4678.4
9642|01492610058|4432.0
9643|01490640669|4636.8
9644|01490580568|4768.0
9645|01488500529|5257.6
9646|01485440380|4582.4
9647|01484620537|4704.0
9648|01484510068|5520.0
9649|01483880520|4771.2
9650|01480370533|4908.8
9651|01476430309|4947.2
9652|01475490197|4896.0
9653|01475350037|5353.6
9654|01474590492|5324.8
9655|01473840492|8230.4
9656|01473550554|4432.0
9657|01473420097|4576.0
9658|01471780526|4748.8
9659|01469530552|4448.0
9660|01469280224|4905.6
9661|01468130479|4924.8
9662|01466830625|6188.8
9663|01465640439|5369.6
9664|01465130522|6150.4
9665|01463920031|5875.2
9666|01463820439|5168.0
9667|01463770857|2728.0
9668|01458550520|4640.0
9669|01451710295|4889.6
9670|01451330557|6176.0
9671|01451210536|5392.0
9672|01450260425|2904.0
9673|01448520351|2552.0
9674|01447220524|4902.4
9675|01446780338|4608.0
9676|01446420133|4963.2
9677|01444830168|4758.4
9678|01443560410|5862.4
9679|01438750117|4489.6
9680|01438680520|4566.4
9681|01436780470|4515.2
9682|01433400460|4464.0
9683|01430900298|4585.6
9684|01430300119|5452.8
9685|01429160805|4822.4
9686|01428700452|4787.2
9687|01427900053|4675.2
9688|01427230436|4899.2
9689|01425890454|4867.2
9690|01425860697|4912.0
9691|01425720537|4604.8
9692|01425060520|6067.2
9693|01421240514|4796.8
9694|01421080522|5168.0
9695|01419760937|5084.8
9696|01418920680|4825.6
9697|01413900422|4409.6
9698|01411080524|4521.6
9699|01410280521|5993.6
9700|01409520119|4531.2
9701|01408210761|4524.8
9702|01407070471|4921.6
9703|01406640779|4409.6
9704|01405970524|5417.6
9705|01405520436|4777.6
9706|01404290528|6681.6
9707|01403070129|5628.8
9708|01402560229|4742.4
9709|01396970665|6624.0
9710|01395420902|4918.4
9711|01394520777|1936.0
9712|01394010514|4470.4
9713|01393940414|4419.2
9714|01393240187|6512.0
9715|01388550459|4312.0
9716|01387580515|3080.0
9717|01387430299|5020.8
9718|01386510117|6374.4
9719|01385990195|5206.4
9720|01385810930|4790.4
9721|01384470298|4982.4
9722|01383410451|1936.0
9723|01381180411|5516.8
9724|01379910415|5692.8
9725|01379500893|5052.8
9726|01379250556|4752.0
9727|01378780447|4614.4
9728|01378380420|5571.2
9729|01377830532|5401.6
9730|01377420771|4656.0
9731|01376440440|5619.2
9732|01368400436|4752.0
9733|01367230305|5120.0
9734|01366770525|4560.0
9735|01365510880|4496.0
9736|01365260445|4489.6
9737|01362800417|5564.8
9738|01360810178|5382.4
9739|01360760118|4521.6
9740|01358680567|7676.8
9741|01356460350|4732.8
9742|01355190883|4604.8
9743|01354150037|5414.4
9744|01353010471|4400.0
9745|01352830366|4560.0
9746|01348690460|4662.4
9747|01347170779|4976.0
